Time,U_mean,U_max
1/24/2007 20:19,9.99,10.68
1/24/2007 20:30,10.28,11.44
1/24/2007 20:39,10.7,12.02
1/24/2007 20:50,10.9,12.02
1/24/2007 21:00,10.16,11.44
1/24/2007 21:09,9.63,11.44
1/24/2007 21:20,10.97,12.4
1/24/2007 21:29,12.99,15.08
1/24/2007 21:40,13.44,14.89
1/24/2007 21:49,13.14,14.5
1/24/2007 22:00,12.57,13.36
1/24/2007 22:09,11.82,12.97
1/24/2007 22:30,8.96,9.15
1/24/2007 22:39,8.45,8.96
1/24/2007 22:50,8.96,9.53
1/24/2007 22:59,11.09,11.63
1/24/2007 23:10,9.76,10.3
1/24/2007 23:19,9.99,10.49
1/24/2007 23:39,11.7,12.59
1/24/2007 23:50,12.71,13.36
1/25/2007 0:09,13.66,14.31
1/25/2007 0:20,13.62,14.12
1/25/2007 0:49,12.38,12.78
1/25/2007 1:00,12.51,13.16
1/25/2007 1:09,12.94,13.55
1/25/2007 1:20,12.49,13.36
1/25/2007 1:30,12.13,13.16
1/25/2007 1:39,11.95,12.78
1/25/2007 1:50,10.91,12.21
1/25/2007 1:59,10.5,11.44
1/25/2007 2:10,10.7,12.21
1/25/2007 2:19,7.671,9.34
1/25/2007 2:30,8.89,9.72
1/25/2007 2:39,8.52,9.15
1/25/2007 2:50,8.52,9.91
1/25/2007 3:00,8.16,9.15
1/25/2007 3:20,7.378,8.19
1/25/2007 3:40,7.798,8.96
1/25/2007 3:49,7.461,8.38
1/25/2007 4:00,7.27,8.96
1/25/2007 4:20,6.399,7.426
1/25/2007 4:30,5.938,6.853
1/25/2007 4:50,5.564,6.087
1/25/2007 4:59,5.641,6.279
1/25/2007 5:10,5.794,6.47
1/25/2007 5:19,5.305,5.896
1/25/2007 5:30,5.295,5.896
1/25/2007 5:39,5.649,6.47
1/25/2007 5:50,4.965,5.896
1/25/2007 6:00,4.977,6.087
1/25/2007 6:09,4.366,5.322
1/25/2007 6:20,4.211,5.514
1/25/2007 6:29,4.175,4.558
1/25/2007 6:40,4.116,5.322
1/25/2007 6:49,3.831,4.749
1/25/2007 7:00,4.074,5.322
1/25/2007 7:09,4.768,5.896
1/25/2007 7:20,4.973,5.322
1/25/2007 7:30,4.791,5.896
1/25/2007 7:39,4.601,5.514
1/25/2007 7:50,4.356,5.131
1/25/2007 7:59,4.606,6.853
1/25/2007 8:10,4.521,5.514
1/25/2007 8:19,4.175,4.749
1/25/2007 8:30,3.41,4.366
1/25/2007 8:39,3.53,4.94
1/25/2007 8:50,3.742,5.131
1/25/2007 9:00,3.337,3.984
1/25/2007 9:09,2.865,4.366
1/25/2007 9:29,3.141,4.175
1/25/2007 9:40,2.609,3.219
1/25/2007 9:49,2.584,3.601
1/25/2007 10:00,2.491,3.028
1/25/2007 10:09,1.985,3.028
1/25/2007 10:20,1.538,2.645
1/25/2007 10:30,1.632,3.028
1/25/2007 10:39,0.924,1.88
1/25/2007 11:19,0.637,0.924
1/25/2007 11:50,1.992,2.645
1/25/2007 12:20,0.361,0.541
1/25/2007 12:29,0.397,1.498
1/25/2007 12:40,1.244,2.071
1/25/2007 12:49,1.853,2.645
1/25/2007 13:00,1.824,3.028
1/25/2007 13:09,2.735,3.601
1/25/2007 13:20,3.275,4.366
1/25/2007 13:30,3.222,3.984
1/25/2007 13:39,2.505,3.028
1/25/2007 13:50,2.556,3.028
1/25/2007 13:59,3.333,3.888
1/25/2007 14:10,3.717,5.131
1/25/2007 14:19,2.874,3.984
1/25/2007 14:30,3.223,4.175
1/25/2007 14:39,2.338,2.836
1/25/2007 14:50,3.044,4.175
1/25/2007 15:00,3.519,3.984
1/25/2007 15:09,4.183,4.749
1/25/2007 15:20,3.873,4.366
1/25/2007 15:29,4.091,5.131
1/25/2007 15:40,4.149,4.94
1/25/2007 15:49,3.799,4.366
1/25/2007 16:00,3.555,4.366
1/25/2007 16:09,3.056,3.601
1/25/2007 16:20,2.988,3.792
1/25/2007 16:30,2.874,3.601
1/25/2007 16:39,3.336,3.792
1/25/2007 16:50,3.393,3.792
1/25/2007 16:59,3.404,3.984
1/25/2007 17:10,4.307,5.322
1/25/2007 17:19,4.232,4.749
1/25/2007 17:30,4.584,4.94
1/25/2007 17:39,4.352,4.94
1/25/2007 17:50,4.359,5.514
1/25/2007 18:00,3.651,3.984
1/25/2007 18:09,4.282,5.322
1/25/2007 18:20,4.995,5.896
1/25/2007 18:29,4.607,5.322
1/25/2007 18:49,4.995,5.131
1/25/2007 19:00,5.128,5.705
1/25/2007 19:09,5.705,5.896
1/25/2007 19:20,6.022,6.47
1/25/2007 19:30,6.891,7.618
1/25/2007 19:39,6.812,7.235
1/25/2007 19:50,6.926,7.235
1/25/2007 19:59,7.431,8.19
1/25/2007 20:10,7.654,8.19
1/25/2007 20:19,7.894,9.15
1/25/2007 20:30,8.89,9.34
1/25/2007 20:39,8.9,9.91
1/25/2007 20:50,8.9,9.34
1/25/2007 21:00,9.12,9.53
1/25/2007 21:09,9.35,10.68
1/25/2007 21:20,9.61,10.1
1/25/2007 21:29,10.29,10.68
1/25/2007 21:40,10.64,10.87
1/25/2007 21:49,10.72,11.25
1/25/2007 22:00,11.8,12.21
1/25/2007 22:09,12.39,12.78
1/25/2007 22:20,13.24,13.93
1/25/2007 22:30,14.15,14.69
1/25/2007 22:39,14.54,14.89
1/25/2007 22:50,14.74,15.27
1/25/2007 22:59,15.18,15.65
1/25/2007 23:10,15.45,15.84
1/25/2007 23:19,16.37,16.8
1/25/2007 23:30,16.98,17.37
1/25/2007 23:39,17.28,18.52
1/25/2007 23:50,17.71,18.14
1/26/2007 0:09,18.4,18.9
1/26/2007 0:20,18.75,18.9
1/26/2007 0:29,18.51,18.9
1/26/2007 0:40,18.27,18.52
1/26/2007 0:49,18.27,18.9
1/26/2007 1:00,18.22,18.52
1/26/2007 1:09,18.64,19.28
1/26/2007 1:20,19.24,19.86
1/26/2007 1:30,19.54,21.01
1/26/2007 1:39,19.46,19.86
1/26/2007 1:50,19.24,19.67
1/26/2007 1:59,18.89,21.2
1/26/2007 2:10,18.69,19.09
1/26/2007 2:19,18.16,18.71
1/26/2007 2:30,17.62,17.95
1/26/2007 2:39,17.37,17.56
1/26/2007 2:50,17.46,17.75
1/26/2007 3:00,17.86,18.14
1/26/2007 3:09,17.98,18.33
1/26/2007 3:20,17.89,18.33
1/26/2007 3:29,17.59,17.95
1/26/2007 3:40,17.06,17.75
1/26/2007 3:49,16.78,16.99
1/26/2007 4:00,16.71,16.99
1/26/2007 4:09,17.02,17.56
1/26/2007 4:20,16.93,17.18
1/26/2007 4:30,17.24,17.95
1/26/2007 4:39,17.62,18.33
1/26/2007 4:50,17.66,18.33
1/26/2007 4:59,17.49,18.14
1/26/2007 5:10,17.74,18.52
1/26/2007 5:19,17.44,18.14
1/26/2007 5:30,17.16,17.95
1/26/2007 5:39,17.34,18.71
1/26/2007 5:50,17.01,18.52
1/26/2007 6:00,17.2,17.95
1/26/2007 6:09,17.34,19.09
1/26/2007 6:20,17.56,18.14
1/26/2007 6:29,17.86,18.52
1/26/2007 6:40,18.08,18.71
1/26/2007 6:49,17.99,18.33
1/26/2007 7:00,17.71,18.14
1/26/2007 7:09,17.58,18.52
1/26/2007 7:20,17.78,19.09
1/26/2007 7:30,18.41,19.48
1/26/2007 7:39,18.18,19.09
1/26/2007 7:50,18.71,20.43
1/26/2007 7:59,18.82,21.77
1/26/2007 8:10,18.17,18.9
1/26/2007 8:19,18.1,18.9
1/26/2007 8:30,18.2,18.9
1/26/2007 8:39,18.12,19.28
1/26/2007 8:50,19.09,19.67
1/26/2007 9:00,19.87,21.39
1/26/2007 9:09,19.47,21.2
1/26/2007 9:20,18.3,19.28
1/26/2007 9:29,17.83,18.52
1/26/2007 9:40,16.64,18.14
1/26/2007 9:49,15.82,17.56
1/26/2007 10:00,15.47,18.52
1/26/2007 10:09,16.04,17.37
1/26/2007 10:20,16.37,19.48
1/26/2007 10:30,15.6,19.48
1/26/2007 10:39,14.49,16.61
1/26/2007 10:50,13.56,15.46
1/26/2007 10:59,13.8,15.46
1/26/2007 11:10,14.82,16.61
1/26/2007 11:19,14.59,16.99
1/26/2007 11:30,15.09,17.37
1/26/2007 11:39,15.4,17.56
1/26/2007 11:50,15.1,16.61
1/26/2007 12:00,14.04,15.84
1/26/2007 12:09,14.38,16.03
1/26/2007 12:20,16.11,19.09
1/26/2007 12:29,17.53,20.43
1/26/2007 12:40,19.38,21.01
1/26/2007 12:49,18.58,20.62
1/26/2007 13:00,18.86,20.43
1/26/2007 13:09,17.99,20.43
1/26/2007 13:20,17.84,19.86
1/26/2007 13:30,18.01,20.81
1/26/2007 13:39,16.9,19.28
1/26/2007 13:50,19.38,21.2
1/26/2007 13:59,18,20.62
1/26/2007 14:10,18.24,20.05
1/26/2007 14:19,17.58,22.15
1/26/2007 14:30,14.28,19.09
1/26/2007 14:39,12.71,16.03
1/26/2007 14:50,13.2,17.75
1/26/2007 15:00,12.22,15.65
1/26/2007 15:09,13.83,17.56
1/26/2007 15:20,13.23,16.99
1/26/2007 15:29,12.7,15.46
1/26/2007 15:40,12.35,15.08
1/26/2007 15:49,11.82,14.69
1/26/2007 16:00,10.55,13.16
1/26/2007 16:09,9.74,13.74
1/26/2007 16:20,10.27,14.5
1/26/2007 16:30,11.12,14.12
1/26/2007 16:39,11.61,14.89
1/26/2007 16:50,10.17,13.16
1/26/2007 16:59,9.27,12.97
1/26/2007 17:10,9.44,11.44
1/26/2007 17:19,9.64,12.59
1/26/2007 17:30,10.24,13.55
1/26/2007 17:39,10.71,16.22
1/26/2007 17:50,12.59,16.42
1/26/2007 18:00,13.26,15.84
1/26/2007 18:09,12.51,15.27
1/26/2007 18:20,12.78,15.27
1/26/2007 18:29,11.65,13.36
1/26/2007 18:40,11.93,13.74
1/26/2007 18:49,12.2,14.89
1/26/2007 19:00,13.09,14.69
1/26/2007 19:09,13.14,15.08
1/26/2007 19:20,13.05,14.69
1/26/2007 19:30,13.41,14.69
1/26/2007 19:39,13.9,15.08
1/26/2007 19:50,13.5,15.08
1/26/2007 19:59,13.4,14.5
1/26/2007 20:10,13.3,14.5
1/26/2007 20:19,13.35,14.89
1/26/2007 20:30,13.25,15.08
1/26/2007 20:39,13.51,14.6
1/26/2007 20:50,14.02,14.89
1/26/2007 21:00,13.94,15.46
1/26/2007 21:09,14.13,15.65
1/26/2007 21:20,14.51,15.65
1/26/2007 21:29,15.76,16.99
1/26/2007 21:40,15.6,16.99
1/26/2007 21:49,14.72,16.42
1/26/2007 22:00,14.57,15.84
1/26/2007 22:09,14.08,16.03
1/26/2007 22:20,14.61,15.84
1/26/2007 22:30,14.43,15.84
1/26/2007 22:39,15.47,17.56
1/26/2007 22:50,15.79,17.75
1/26/2007 22:59,16.22,17.56
1/26/2007 23:10,15.65,16.99
1/26/2007 23:19,15.43,16.8
1/26/2007 23:30,14.94,16.61
1/26/2007 23:39,15.29,16.99
1/26/2007 23:50,15.54,16.99
1/27/2007 0:00,15.72,17.18
1/27/2007 0:09,15.18,16.99
1/27/2007 0:20,15.09,16.8
1/27/2007 0:29,14.72,16.22
1/27/2007 0:40,14.96,16.8
1/27/2007 0:49,14.45,16.61
1/27/2007 1:00,14.43,15.84
1/27/2007 1:09,14.94,17.37
1/27/2007 1:20,14.29,16.42
1/27/2007 1:30,14.21,16.61
1/27/2007 1:39,15.03,16.99
1/27/2007 1:50,15.55,17.56
1/27/2007 1:59,15.41,17.18
1/27/2007 2:10,14.82,17.18
1/27/2007 2:19,14.08,16.22
1/27/2007 2:30,13.37,15.65
1/27/2007 2:39,13.35,14.89
1/27/2007 2:50,13.79,15.27
1/27/2007 3:00,14.91,16.22
1/27/2007 3:09,14.57,15.84
1/27/2007 3:20,14.68,16.8
1/27/2007 3:29,15.02,16.61
1/27/2007 3:40,14.32,16.99
1/27/2007 3:49,14.47,15.65
1/27/2007 4:00,14.34,15.65
1/27/2007 4:09,14.68,16.03
1/27/2007 4:20,14.97,16.8
1/27/2007 4:30,15.11,17.37
1/27/2007 4:39,15.75,16.99
1/27/2007 4:50,16.11,17.18
1/27/2007 4:59,15.46,16.8
1/27/2007 5:10,14.71,15.46
1/27/2007 5:19,14.22,15.84
1/27/2007 5:30,14.77,16.22
1/27/2007 5:39,15.74,17.56
1/27/2007 5:50,16.14,17.95
1/27/2007 6:00,16.62,18.14
1/27/2007 6:09,14.63,16.03
1/27/2007 6:20,15.1,16.03
1/27/2007 6:29,14.52,15.65
1/27/2007 6:40,14.79,16.22
1/27/2007 6:49,16.57,17.56
1/27/2007 7:00,16.51,16.7
1/27/2007 7:09,16.31,17.18
1/27/2007 7:20,15.95,17.18
1/27/2007 7:30,15.7,17.18
1/27/2007 7:39,15.31,17.37
1/27/2007 7:50,15.89,17.18
1/27/2007 7:59,16.18,17.37
1/27/2007 8:10,16.36,17.56
1/27/2007 8:19,16.73,18.52
1/27/2007 8:30,15.72,17.18
1/27/2007 8:39,15.99,17.56
1/27/2007 8:50,14.67,17.18
1/27/2007 9:00,16.07,17.18
1/27/2007 9:09,16.18,17.75
1/27/2007 9:20,16.1,17.75
1/27/2007 9:29,16.14,17.75
1/27/2007 9:40,14.99,17.37
1/27/2007 9:49,15.13,17.56
1/27/2007 10:00,15.47,18.71
1/27/2007 10:09,13.85,16.42
1/27/2007 10:20,13.71,16.22
1/27/2007 10:30,12.55,16.99
1/27/2007 10:39,13.76,17.18
1/27/2007 10:50,14.11,18.52
1/27/2007 10:59,14.27,17.37
1/27/2007 11:10,13.06,17.56
1/27/2007 11:19,13.85,16.99
1/27/2007 11:30,13.5,17.37
1/27/2007 11:39,12.99,15.46
1/27/2007 11:50,12.2,16.22
1/27/2007 12:00,14.68,17.18
1/27/2007 12:09,14.7,17.95
1/27/2007 12:20,13.97,16.42
1/27/2007 12:29,13.78,16.42
1/27/2007 12:40,14.25,18.14
1/27/2007 12:49,14.59,17.18
1/27/2007 13:00,14.07,17.56
1/27/2007 13:09,13.02,16.22
1/27/2007 13:20,15.29,18.33
1/27/2007 13:30,13.84,16.99
1/27/2007 13:39,15.13,17.37
1/27/2007 13:50,14.92,18.33
1/27/2007 13:59,15.9,17.95
1/27/2007 14:10,14.82,17.95
1/27/2007 14:19,14.6,16.99
1/27/2007 14:30,14.85,17.18
1/27/2007 14:39,14.55,17.18
1/27/2007 14:50,16.42,19.09
1/27/2007 15:00,15.53,17.95
1/27/2007 15:09,15.81,18.52
1/27/2007 15:20,14.98,17.75
1/27/2007 15:29,15.47,18.33
1/27/2007 15:40,15.15,16.61
1/27/2007 15:49,13.96,17.18
1/27/2007 16:00,13.3,16.8
1/27/2007 16:09,15.04,17.56
1/27/2007 16:20,15.54,17.56
1/27/2007 16:30,14.89,17.56
1/27/2007 16:39,12.42,15.65
1/27/2007 16:50,12.91,15.08
1/27/2007 16:59,15.31,19.09
1/27/2007 17:10,15.67,17.75
1/27/2007 17:19,14.81,16.99
1/27/2007 17:30,13.19,16.61
1/27/2007 17:39,16.03,19.28
1/27/2007 17:50,14.39,18.33
1/27/2007 18:00,13.06,17.18
1/27/2007 18:09,14.25,18.33
1/27/2007 18:20,14.29,17.18
1/27/2007 18:29,14.12,17.56
1/27/2007 18:40,13.43,15.84
1/27/2007 18:49,13.67,16.03
1/27/2007 19:00,13.75,17.18
1/27/2007 19:09,13.27,15.46
1/27/2007 19:20,13.22,16.22
1/27/2007 19:30,12.73,16.22
1/27/2007 19:39,14.36,16.42
1/27/2007 19:50,13.22,15.27
1/27/2007 19:59,13.12,15.46
1/27/2007 20:10,12.9,14.89
1/27/2007 20:19,12.12,14.89
1/27/2007 20:30,13.07,14.89
1/27/2007 20:39,13.03,15.46
1/27/2007 20:50,11.48,13.74
1/27/2007 21:00,12.05,14.5
1/27/2007 21:09,11.99,15.27
1/27/2007 21:20,12.72,15.08
1/27/2007 21:29,13.45,15.27
1/27/2007 21:40,13.77,16.22
1/27/2007 21:49,13.42,16.03
1/27/2007 22:00,14.29,17.18
1/27/2007 22:09,14.23,16.42
1/27/2007 22:20,14.49,17.56
1/27/2007 22:30,13.98,16.8
1/27/2007 22:39,14.89,17.75
1/27/2007 22:50,15.27,17.56
1/27/2007 22:59,14.4,16.61
1/27/2007 23:10,14.41,16.42
1/27/2007 23:19,13.47,15.08
1/27/2007 23:30,12.82,15.08
1/27/2007 23:39,12.07,14.31
1/27/2007 23:50,12.84,14.69
1/28/2007 0:00,11.76,14.31
1/28/2007 0:09,11.6,12.97
1/28/2007 0:20,11.72,14.31
1/28/2007 0:29,12.61,15.08
1/28/2007 0:40,11.8,13.93
1/28/2007 0:49,13.68,17.18
1/28/2007 1:00,13.54,16.42
1/28/2007 1:09,15.64,18.71
1/28/2007 1:20,15.16,17.18
1/28/2007 1:30,15.09,16.61
1/28/2007 1:39,15.29,17.18
1/28/2007 1:50,14.9,16.42
1/28/2007 1:59,15.14,16.61
1/28/2007 2:10,13.92,16.61
1/28/2007 2:19,12.6,13.74
1/28/2007 2:30,11.11,12.59
1/28/2007 2:39,10.94,12.59
1/28/2007 2:50,11.15,12.97
1/28/2007 3:00,11.31,12.97
1/28/2007 3:09,11.08,12.59
1/28/2007 3:20,10.55,12.21
1/28/2007 3:29,10.65,14.12
1/28/2007 3:40,11.58,13.36
1/28/2007 3:49,11.78,13.16
1/28/2007 4:00,11.04,12.59
1/28/2007 4:09,11.51,12.97
1/28/2007 4:20,12.12,14.12
1/28/2007 4:30,11.97,13.36
1/28/2007 4:39,12.28,13.55
1/28/2007 4:50,11.28,12.78
1/28/2007 4:59,11.24,12.78
1/28/2007 5:10,11.63,13.36
1/28/2007 5:19,11.04,12.78
1/28/2007 5:30,11.3,13.16
1/28/2007 5:39,11.4,12.78
1/28/2007 5:50,11.68,13.93
1/28/2007 6:00,11.94,13.36
1/28/2007 6:09,11.99,13.93
1/28/2007 6:20,12.37,13.74
1/28/2007 6:29,12.1,14.12
1/28/2007 6:40,11.43,13.55
1/28/2007 6:49,11.86,15.27
1/28/2007 7:00,11.2,14.5
1/28/2007 7:09,11.2,13.16
1/28/2007 7:20,11.55,13.74
1/28/2007 7:30,11.66,13.36
1/28/2007 7:39,11.9,13.74
1/28/2007 7:50,11.61,13.74
1/28/2007 7:59,11.49,12.97
1/28/2007 8:10,10.46,12.21
1/28/2007 8:19,11.17,12.97
1/28/2007 8:30,10.67,12.97
1/28/2007 8:50,9.78,11.25
1/28/2007 9:00,10.61,12.4
1/28/2007 9:09,10.71,12.21
1/28/2007 9:20,10.63,12.4
1/28/2007 9:29,10.31,12.59
1/28/2007 9:40,9.34,11.63
1/28/2007 9:49,9.66,11.25
1/28/2007 10:00,9.93,11.63
1/28/2007 10:09,8.83,10.49
1/28/2007 10:20,8.42,10.49
1/28/2007 10:30,8.55,9.91
1/28/2007 10:39,8.85,11.83
1/28/2007 10:50,7.255,9.34
1/28/2007 10:59,6.345,8.77
1/28/2007 11:10,6.233,8.38
1/28/2007 11:19,6.973,8
1/28/2007 11:30,6.738,8
1/28/2007 11:39,5.624,6.661
1/28/2007 11:50,4.913,6.279
1/28/2007 12:00,5.29,6.087
1/28/2007 12:09,4.725,6.279
1/28/2007 12:20,3.358,4.175
1/28/2007 12:29,4.736,6.853
1/28/2007 12:40,4.918,7.044
1/28/2007 12:49,3.389,5.036
1/28/2007 13:00,4.49,5.514
1/28/2007 13:09,4.893,6.853
1/28/2007 13:20,4.946,7.235
1/28/2007 13:30,4.834,7.618
1/28/2007 13:39,4.528,6.087
1/28/2007 13:50,4.468,5.705
1/28/2007 13:59,4.857,6.661
1/28/2007 14:10,4.225,5.896
1/28/2007 14:19,4.146,6.853
1/28/2007 14:30,3.877,5.896
1/28/2007 14:39,3.889,5.705
1/28/2007 14:50,4.004,4.749
1/28/2007 15:00,2.923,3.984
1/28/2007 15:09,3.009,3.792
1/28/2007 15:20,3.8,5.131
1/28/2007 15:29,3.421,5.322
1/28/2007 15:40,3.533,4.94
1/28/2007 15:49,3.558,5.322
1/28/2007 16:00,3.804,5.131
1/28/2007 16:09,4.329,5.514
1/28/2007 16:20,4.312,6.087
1/28/2007 16:30,4.182,5.514
1/28/2007 16:39,4.36,5.514
1/28/2007 16:50,4.477,5.322
1/28/2007 16:59,4.281,5.322
1/28/2007 17:10,4.662,5.514
1/28/2007 17:19,5.19,6.47
1/28/2007 17:30,4.494,6.279
1/28/2007 17:39,4.175,5.322
1/28/2007 17:50,4.467,5.131
1/28/2007 18:00,4.462,5.322
1/28/2007 18:09,5.702,6.661
1/28/2007 18:20,5.16,6.279
1/28/2007 18:29,5.184,6.087
1/28/2007 18:40,6.186,6.661
1/28/2007 18:49,5.931,6.47
1/28/2007 19:00,6.079,6.661
1/28/2007 19:09,6.385,7.044
1/28/2007 19:20,6.585,7.235
1/28/2007 19:30,7.548,8.38
1/28/2007 19:39,7.874,8.77
1/28/2007 19:50,8.13,8.77
1/28/2007 19:59,7.725,8.38
1/28/2007 20:10,7.937,8.77
1/28/2007 20:19,8.65,9.15
1/28/2007 20:30,8.91,9.53
1/28/2007 20:39,9.91,10.68
1/28/2007 20:50,9.72,10.3
1/28/2007 21:00,9.11,10.3
1/28/2007 21:09,10.13,10.87
1/28/2007 21:20,10.38,11.25
1/28/2007 21:29,11.27,13.16
1/28/2007 21:40,11.75,12.4
1/28/2007 21:49,12.12,12.78
1/28/2007 22:00,12.14,13.16
1/28/2007 22:09,11.06,12.4
1/28/2007 22:20,10.57,11.63
1/28/2007 22:30,11.63,12.4
1/28/2007 22:39,11.55,12.78
1/28/2007 22:50,11.1,12.21
1/28/2007 22:59,10.9,12.02
1/28/2007 23:10,11.2,12.59
1/28/2007 23:19,11.83,12.78
1/28/2007 23:30,12.12,12.97
1/28/2007 23:39,12.94,13.93
1/28/2007 23:50,13.56,14.31
1/29/2007 0:00,14.73,16.03
1/29/2007 0:09,15.75,16.42
1/29/2007 0:20,16.6,16.99
1/29/2007 0:29,16.29,17.56
1/29/2007 0:40,16.22,16.8
1/29/2007 0:49,16.27,16.99
1/29/2007 1:00,16.34,17.75
1/29/2007 1:09,15.97,16.42
1/29/2007 1:20,15.09,15.84
1/29/2007 1:30,13.72,14.89
1/29/2007 1:39,13.71,16.8
1/29/2007 1:50,14.24,16.61
1/29/2007 1:59,14.38,15.84
1/29/2007 2:10,13.72,14.69
1/29/2007 2:19,13.99,14.31
1/29/2007 2:30,14.12,14.5
1/29/2007 2:39,14.19,15.08
1/29/2007 2:50,14.27,15.27
1/29/2007 3:00,13.86,16.99
1/29/2007 3:09,13.83,15.84
1/29/2007 3:20,14.33,15.08
1/29/2007 3:29,13.95,15.65
1/29/2007 3:40,13.72,15.46
1/29/2007 3:49,13.45,14.5
1/29/2007 4:00,12.72,14.12
1/29/2007 4:09,12.87,13.74
1/29/2007 4:20,12.16,14.31
1/29/2007 4:30,12.69,13.74
1/29/2007 4:39,12.24,14.5
1/29/2007 4:50,11.56,12.59
1/29/2007 4:59,9.45,11.44
1/29/2007 5:10,7.841,9.15
1/29/2007 5:19,9.78,11.25
1/29/2007 5:30,11.27,12.02
1/29/2007 5:39,11.94,12.97
1/29/2007 5:50,11.55,13.16
1/29/2007 6:00,10.68,16.03
1/29/2007 6:09,14.9,18.33
1/29/2007 6:20,15.83,18.52
1/29/2007 6:29,16.27,18.14
1/29/2007 6:40,17.32,18.71
1/29/2007 6:49,17.75,18.33
1/29/2007 7:00,17.71,18.52
1/29/2007 7:09,17.9,19.67
1/29/2007 7:20,16.94,17.37
1/29/2007 7:30,16.37,16.99
1/29/2007 7:39,15.02,16.03
1/29/2007 7:50,14.62,15.27
1/29/2007 7:59,14.67,15.08
1/29/2007 8:10,14.47,14.89
1/29/2007 8:19,14.11,14.5
1/29/2007 8:30,14.47,15.27
1/29/2007 8:39,13.79,15.27
1/29/2007 8:50,13.65,14.89
1/29/2007 9:00,11.36,13.93
1/29/2007 9:09,9.11,13.36
1/29/2007 9:20,8.62,10.3
1/29/2007 9:29,9.96,10.87
1/29/2007 9:40,10.27,11.25
1/29/2007 9:49,9.96,10.49
1/29/2007 10:00,10.12,11.25
1/29/2007 10:09,9.52,10.3
1/29/2007 10:20,8.91,9.91
1/29/2007 10:30,9.51,11.06
1/29/2007 10:39,7.522,8.38
1/29/2007 10:50,7.968,9.15
1/29/2007 10:59,9.24,9.34
1/29/2007 12:40,9.15,9.53
1/29/2007 13:09,8.69,11.83
1/29/2007 13:20,9.28,12.78
1/29/2007 13:30,11.05,14.12
1/29/2007 13:39,12.07,14.89
1/29/2007 13:50,11.78,16.03
1/29/2007 13:59,11.78,14.89
1/29/2007 14:10,12.32,14.31
1/29/2007 14:19,12.39,14.31
1/29/2007 14:30,11.24,16.42
1/29/2007 14:39,11.37,14.5
1/29/2007 14:50,9.1,14.12
1/29/2007 15:00,11.6,13.93
1/29/2007 15:20,13.77,16.03
1/29/2007 15:29,14.57,17.95
1/29/2007 15:40,13.19,16.61
1/29/2007 15:49,11.66,15.46
1/29/2007 16:00,12.89,18.14
1/29/2007 16:09,13.23,18.71
1/29/2007 16:20,11.99,16.8
1/29/2007 16:30,13.3,15.84
1/29/2007 16:39,16.52,16.99
1/29/2007 16:59,16.81,18.71
1/29/2007 17:10,16.75,19.67
1/29/2007 17:19,18.37,20.43
1/29/2007 17:30,15.25,16.99
1/29/2007 17:39,14.42,17.37
1/29/2007 17:50,14.72,17.75
1/29/2007 18:00,14.67,18.71
1/29/2007 18:09,13.13,17.37
1/29/2007 18:20,14.58,17.56
1/29/2007 18:29,15.87,18.33
1/29/2007 18:40,14.63,17.37
1/29/2007 18:49,14.59,17.37
1/29/2007 19:00,14.73,16.99
1/29/2007 19:09,14.31,16.99
1/29/2007 19:20,12.96,14.69
1/29/2007 19:30,12.03,14.31
1/29/2007 19:39,10.32,12.4
1/29/2007 19:50,10.28,12.78
1/29/2007 19:59,11.6,14.69
1/29/2007 20:10,12.18,13.93
1/29/2007 20:19,12.26,14.89
1/29/2007 20:30,13.73,16.61
1/29/2007 20:39,15.58,17.95
1/29/2007 20:50,14.56,18.14
1/29/2007 21:00,16.18,18.71
1/29/2007 21:09,16.09,18.14
1/29/2007 21:20,15.32,17.37
1/29/2007 21:29,14.14,16.8
1/29/2007 21:40,13.36,15.46
1/29/2007 21:49,11.79,14.31
1/29/2007 22:00,12.56,15.27
1/29/2007 22:09,12.61,15.84
1/29/2007 22:20,13.82,17.56
1/29/2007 22:30,13.11,15.84
1/29/2007 22:39,12.65,16.22
1/29/2007 22:50,12.56,14.5
1/29/2007 22:59,12.19,15.27
1/29/2007 23:10,13.68,16.61
1/29/2007 23:19,12.96,15.84
1/29/2007 23:30,13.36,15.65
1/29/2007 23:39,13.78,16.03
1/29/2007 23:50,14.43,16.22
1/30/2007 0:00,13.26,15.08
1/30/2007 0:09,12.36,14.31
1/30/2007 0:20,12.27,14.31
1/30/2007 0:29,12.46,14.12
1/30/2007 0:40,12.12,12.97
1/30/2007 0:49,11.34,12.78
1/30/2007 1:00,10.34,12.4
1/30/2007 1:09,11.59,13.93
1/30/2007 1:20,11.18,12.78
1/30/2007 1:30,12.15,14.69
1/30/2007 1:39,11.9,13.93
1/30/2007 1:50,11.4,13.36
1/30/2007 1:59,11.88,14.12
1/30/2007 2:10,12.25,14.12
1/30/2007 2:19,12.65,14.89
1/30/2007 2:30,12.28,15.08
1/30/2007 2:39,12.39,14.12
1/30/2007 2:50,11.85,14.31
1/30/2007 3:00,11.8,14.12
1/30/2007 3:09,12.49,15.08
1/30/2007 3:20,12.96,14.5
1/30/2007 3:29,13.08,15.46
1/30/2007 3:40,13.2,15.27
1/30/2007 3:49,13.6,15.65
1/30/2007 4:00,13.55,15.65
1/30/2007 4:09,12.78,14.89
1/30/2007 4:20,13.66,16.8
